2017 TOPPS HERITAGE BASEBALL,,
Base,,
199,Jharel Cotton,Oakland Athletics,Rookie
,Ryon Healy,Oakland Athletics,Rookie
200 Randal Grichuk,,St. Louis Cardinals,
201 Martin Maldonado,,Angels,
202,,Seattle Mariners,Team Card
203 Hunter Dozier,,Kansas City Royals,Rookie
,Matt Strahm,Kansas City Royals,Rookie
204 Tyler Thornburg,,Boston Red Sox,
205,,Cincinnati Reds,Team Card
206 Robbie Grossman,,Minnesota Twins,
207 Chris Tillman,,Baltimore Orioles,
208 Andrew Miller,,Cleveland Indians,
209 Nick Castellanos,,Detroit Tigers,
210 Carlos Rodon,,Chicago White Sox,
211 Jake Barrett,,Arizona Diamondbacks,
212 Kevin Pillar,,Toronto Blue Jays,
213 Jeremy Hellickson,,Philadelphia Phillies,
214 Aaron Judge,,New York Yankees,Rookie
,Tyler Austin,New York Yankees,Rookie
215 Freddy Galvis,,Philadelphia Phillies,
216,,Baltimore Orioles,Team Card

217,Avisail Garcia,Chicago White Sox,
218,Jim Johnson,Atlanta Braves,
219,Pedro Alvarez,Baltimore Orioles,
220,Joe Mauer,Minnesota Twins,
221,,Toronto Blue Jays,Team Card
222,John Jaso,Pittsburgh Pirates,
223,Chris Archer,Tampa Bay Rays,
224,Matt Szczur,Chicago Cubs,
225,Francisco Rodriguez,Detroit Tigers,
226,Jed Lowrie,Oakland Athletics,
227,Steven Souza Jr.,Tampa Bay Rays,
228,Jonathan Lucroy,Texas Rangers,
229,Luke Gregerson,Houston Astros,
230,Adam Duvall,Cincinnati Reds,
231,Matt Garza,Milwaukee Brewers,
232,Michael Conforto,New York Mets,
233,Scott Schebler,Cincinnati Reds,
234,,St. Louis Cardinals,Team Card
235,Melvin Upton Jr.,Toronto Blue Jays,
236,Ryan Vogelsong,Pittsburgh Pirates,
237,Kole Calhoun,Angels,
238,Joe Panik,San Francisco Giants,
239,Salvador Perez,Kansas City Royals,
240,J.D. Martinez,Detroit Tigers,
241,Travis Jankowski,San Diego Padres,
242,James McCann,Detroit Tigers,
243,Byron Buxton,Minnesota Twins,
244,Hanley Ramirez,Boston Red Sox,
245,Tucker Barnhart,Cincinnati Reds,
246,Neil Walker,New York Mets,
247,Odubel Herrera,Philadelphia Phillies,
248,Peter Bourjos,Philadelphia Phillies,
249,Justin Bour,Miami Marlins,
250,Chris Young,Boston Red Sox,
251,Victor Martinez,Detroit Tigers,
252,Ender Inciarte,Atlanta Braves,
253,Lorenzo Cain,Kansas City Royals,
254,Johnny Cueto,San Francisco Giants,
255,Yasmani Grandal,Los Angeles Dodgers,
256,Matt Harvey,New York Mets,
257,,Houston Astros,Team Card
258,Raimel Tapia,Colorado Rockies,Rookie
,David Dahl,Colorado Rockies,Rookie
259,Ken Giles,Houston Astros,
260,Colby Rasmus,Houston Astros,
261,Mitch Moreland,Boston Red Sox,
262,Scooter Gennett,Milwaukee Brewers,
263,Kris Bryant,Chicago Cubs,
,Bryce Harper,Washington Nationals,
264,Joc Pederson,Los Angeles Dodgers,
265,Michael Taylor,Washington Nationals,
266,,Angels,Team Card

267 Orlando Arcia,Milwaukee Brewers,Rookie
Brent Suter,Milwaukee Brewers,Rookie
268 Garrett Richards,Angels,
269 Michael Brantley,Cleveland Indians,
270 Jordy Mercer,Pittsburgh Pirates,
271 Jason Castro,Minnesota Twins,
272 Wei-Yin Chen,Miami Marlins,
273 Chris Owings,Arizona Diamondbacks,
274 Nelson Cruz,Seattle Mariners,
275 Roman Quinn,Philadelphia Phillies,Rookie
Jake Thompson,Philadelphia Phillies,Rookie
276 Paulo Orlando,Kansas City Royals,
277 Jason Motte,Colorado Rockies,
278 Jeurys Familia,New York Mets,
279,Washington Nationals,Team Card
280 Chase Headley,New York Yankees,
281 Brian McCann,Houston Astros,
282 Bartolo Colon,Atlanta Braves,
283,Pittsburgh Pirates,Team Card
284 Alcides Escobar,Kansas City Royals,
285 Tyler Lyons,St. Louis Cardinals,
286 Dellin Betances,New York Yankees,
287 Adrian Beltre,Texas Rangers,
288 Jarrod Dyson,Kansas City Royals,
289,Atlanta Braves,Team Card
290 Brandon Belt,San Francisco Giants,
291 Wily Peralta,Milwaukee Brewers,
292 Carlos Ruiz,Seattle Mariners,
293 Didi Gregorius,New York Yankees,
294 Cesar Hernandez,Philadelphia Phillies,
295 Maikel Franco,Philadelphia Phillies,
296 Jurickson Profar,Texas Rangers,
297 Ezequiel Carrera,Toronto Blue Jays,
298 Ichiro,Miami Marlins,
299 Cliff Pennington,Angels,
300 Nori Aoki,Houston Astros,
301 Martin Prado,Miami Marlins,
302 Khris Davis,Oakland Athletics,
303 Gio Gonzalez,Washington Nationals,
304 Kennys Vargas,Minnesota Twins,
305,Kansas City Royals,Team Card
306 Adam Eaton,Washington Nationals,
307 Yordano Ventura,Kansas City Royals,
308 Marcus Stroman,Toronto Blue Jays,
309 A.J. Ramos,Miami Marlins,
310 Tyler Saladino,Chicago White Sox,
311 Rajai Davis,Cleveland Indians,
312 Darwin Barney,Toronto Blue Jays,
313 Max Kepler,Minnesota Twins,
314 Robby Scott,Boston Red Sox,Rookie
Andrew Benintendi,Boston Red Sox,Rookie
315,Detroit Tigers,Team Card

316,Kendrys Morales,Toronto Blue Jays,,,,
317,Andrew Romine,Detroit Tigers,,,,
318,Rick Porcello,Boston Red Sox,,,,
319,Brian Goodwin,Washington Nationals,Rookie,,,
,Spencer Kieboom,Washington Nationals,Rookie,,,
320 Jayson Werth,,Washington Nationals,,,,
321 Evan Gattis,,Houston Astros,,,,
322 Jonathan Schoop,,Baltimore Orioles,,,,
323,,Los Angeles Dodgers,Team Card,,,
324 Chris Carter,,Milwaukee Brewers,,,,
325 Chris Davis,,Baltimore Orioles,,,,
326 Ben Zobrist,,Chicago Cubs,,,,
327 Hisashi Iwakuma,,Seattle Mariners,,,,
328 Ketel Marte,,Arizona Diamondbacks,,,,
329 Brad Miller,,Tampa Bay Rays,,,,
330 Matt Holliday,,New York Yankees,,,,
331 Joe Musgrove,,Houston Astros,,,,
332 Jose Reyes,,New York Mets,,,,
333 John Lackey,,Chicago Cubs,,,,
334 Justin Smoak,,Toronto Blue Jays,,,,
335 Carlos Gomez,,Texas Rangers,,,,
336 DJ LeMahieu,,Colorado Rockies,,,,
,Charlie Blackmon,Colorado Rockies,,,,
337 Ervin Santana,,Minnesota Twins,,,,
338 Ryan Rua,,Texas Rangers,,,,
339 Alex Gordon,,Kansas City Royals,,,,
340 Jose Ramirez,,Cleveland Indians,,,,
341 Patrick Corbin,,Arizona Diamondbacks,,,,
342 Curtis Granderson,,New York Mets,,,,
343 Marcus Semien,,Oakland Athletics,,,,
344 Kolten Wong,,St. Louis Cardinals,,,,
345 Jarred Cosart,,San Diego Padres,,,,
346 Craig Kimbrel,,Boston Red Sox,,,,
347,,Miami Marlins,Team Card,,,
348 Julio Teheran,,Atlanta Braves,,,,
349 Jake McGee,,Colorado Rockies,,,,
350 David Robertson,,Chicago White Sox,,,,
351 Michael Bourn,,Baltimore Orioles,,,,
352 Kevin Kiermaier,,Tampa Bay Rays,,,,
353 Zach Britton,,Baltimore Orioles,,,,
354 Sandy Leon,,Boston Red Sox,,,,
355 Anthony Rendon,,Washington Nationals,,,,
356 Huston Street,,Angels,,,,
357 Mark Reynolds,,Colorado Rockies,,,,
358,,San Diego Padres,Team Card,,,
359 Sonny Gray,,Oakland Athletics,,,,
360 Tyler Collins,,Detroit Tigers,,,,
361 David Ortiz,,Boston Red Sox,Topps,News,All,Stars
362 Mookie Betts,,Boston Red Sox,Topps,News,All,Stars
363 Mike Trout,,Angels,Topps,News,All,Stars
364 Miguel Cabrera,,Detroit Tigers,Topps,News,All,Stars
365 Josh Donaldson,,Toronto Blue Jays,Topps,News,All,Stars

366,Carlos Correa,Houston Astros,Topps,News,All,Stars
367,Corey Seager,Los Angeles Dodgers,Topps,News,All,Stars
368,Manny Machado,Baltimore Orioles,Topps,News,All,Stars
369,Robinson Cano,Seattle Mariners,Topps,News,All,Stars
370,Jose Altuve,Houston Astros,Topps,News,All,Stars
371,Kris Bryant,Chicago Cubs,Topps,News,All,Stars
372,Anthony Rizzo,Chicago Cubs,Topps,News,All,Stars
373,Nolan Arenado,Colorado Rockies,Topps,News,All,Stars
374,Clayton Kershaw,Los Angeles Dodgers,Topps,News,All,Stars
375,Buster Posey,San Francisco Giants,Topps,News,All,Stars
376,Madison Bumgarner,San Francisco Giants,Topps,News,All,Stars
377,Bryce Harper,Washington Nationals,Topps,News,All,Stars
378,Max Scherzer,Washington Nationals,Topps,News,All,Stars
379,Noah Syndergaard,New York Mets,Topps,News,All,Stars
380,Corey Kluber,Cleveland Indians,Topps,News,All,Stars
381,Matt Carpenter,St. Louis Cardinals,,,,
382,,Boston Red Sox,Team Card,,,
383,Robbie Ray,Arizona Diamondbacks,,,,
384,Braden Shipley,Arizona Diamondbacks,Rookie,,,
,Matt Koch,Arizona Diamondbacks,Rookie,,,
385,,Cleveland Indians,Team Card,,,
386,A.J. Pollock,Arizona Diamondbacks,,,,
387,Mike Moustakas,Kansas City Royals,,,,
388,Yonder Alonso,Oakland Athletics,,,,
389,DJ LeMahieu,Colorado Rockies,,,,
390,Josh Harrison,Pittsburgh Pirates,,,,
391,Matt Moore,San Francisco Giants,,,,
392,Rickie Weeks Jr.,Arizona Diamondbacks,,,,
393,Danny Barnes,Toronto Blue Jays,Rookie,,,
,Matt Dermody,Toronto Blue Jays,Rookie,,,
394,,Texas Rangers,Team Card,,,
395 Travis Wood,,Chicago Cubs,,,,
396 Donnie Hart,,Baltimore Orioles,Rookie,,,
,Trey Mancini,Baltimore Orioles,Rookie,,,
397,,Milwaukee Brewers,Team Card,,,
398 Yasiel Puig,,Los Angeles Dodgers,,,,
399 Sean Manaea,,Oakland Athletics,,,,
400 Clayton Kershaw,,Los Angeles Dodgers,,,,
401 Giancarlo Stanton,,Miami Marlins,,,,
402 Andrew McCutchen,,Pittsburgh Pirates,,,,
403 Nolan Arenado,,Colorado Rockies,,,,
404 Max Scherzer,,Washington Nationals,,,,
405 Chris Sale,,Boston Red Sox,,,,
406 Yoenis Cespedes,,New York Mets,,,,
407 Stephen Strasburg,,Washington Nationals,,,,
408 Felix Hernandez,,Seattle Mariners,,,,
409 Eric Hosmer,,Kansas City Royals,,,,
410 Anthony Rizzo,,Chicago Cubs,,,,
411 Matt Kemp,,Atlanta Braves,,,,
412 David Ortiz,,Boston Red Sox,,,,
413 Albert Pujols,,Angels,,,,
414 Masahiro Tanaka,,New York Yankees,,,,

415,Kenta Maeda,Los Angeles Dodgers
416,Yu Darvish,Texas Rangers
417,Justin Verlander,Detroit Tigers
418,Miguel Cabrera,Detroit Tigers
419,Francisco Lindor,Cleveland Indians
420,Manny Machado,Baltimore Orioles
421,Jacob deGrom,New York Mets
422,Robinson Cano,Seattle Mariners
423,Kyle Schwarber,Chicago Cubs
424,Addison Russell,Chicago Cubs
425,Jose Altuve,Houston Astros
426,Paul Goldschmidt,Arizona Diamondbacks
427,Bryce Harper,Washington Nationals
428,Mookie Betts,Boston Red Sox
429,Jose Abreu,Chicago White Sox
430,Carlos Correa,Houston Astros
431,Joey Votto,Cincinnati Reds
432,George Springer,Houston Astros
433,Charlie Blackmon,Colorado Rockies
434,Troy Tulowitzki,Toronto Blue Jays
435,Todd Frazier,Chicago White Sox
436,Miguel Sano,Minnesota Twins
437,Carlos Gonzalez,Colorado Rockies
438,Justin Upton,Detroit Tigers
439,Hunter Pence,San Francisco Giants
440,Corey Seager,Los Angeles Dodgers
441,Xander Bogaerts,Boston Red Sox
442,Wil Myers,San Diego Padres
443,Trevor Story,Colorado Rockies
444,Gary Sanchez,New York Yankees
445,Edwin Encarnacion,Toronto Blue Jays
446,Jose Bautista,Toronto Blue Jays
447,Dee Gordon,Miami Marlins
448,Jason Kipnis,Cleveland Indians
449,Freddie Freeman,Atlanta Braves
450,Mike Trout,Angels
451,Ryan Braun,Milwaukee Brewers
452,Ian Kinsler,Detroit Tigers
453,Jay Bruce,New York Mets
454,Dustin Pedroia,Boston Red Sox
455,Marcell Ozuna,Miami Marlins
456,Jean Segura,Seattle Mariners
457,Daniel Murphy,Washington Nationals
458,Ian Desmond,Colorado Rockies
459,Starling Marte,Pittsburgh Pirates
460,Madison Bumgarner,San Francisco Giants
461,Mark Trumbo,Baltimore Orioles
462,Jackie Bradley Jr.,Boston Red Sox
463,Jon Gray,Colorado Rockies
464,Jake Lamb,Arizona Diamondbacks
465,Brian Dozier,Minnesota Twins
466,Christian Yelich,Miami Marlins

467,Gregory Polanco,Pittsburgh Pirates
468,Aaron Sanchez,Toronto Blue Jays
469,Jon Lester,Chicago Cubs
470,Noah Syndergaard,New York Mets
471,Danny Salazar,Cleveland Indians
472,Aroldis Chapman,New York Yankees
473,Cole Hamels,Texas Rangers
474,Danny Duffy,Kansas City Royals
475,Buster Posey,San Francisco Giants
476,Lucas Giolito,Chicago White Sox
477,Julio Urias,Los Angeles Dodgers
478,Jameson Taillon,Pittsburgh Pirates
479,A.J. Reed,Houston Astros
480,David Price,Boston Red Sox
481,Willson Contreras,Chicago Cubs
482,Albert Almora,Chicago Cubs
483,Nomar Mazara,Texas Rangers
484,Michael Fulmer,Detroit Tigers
485,Trea Turner,Washington Nationals
486,Ji-Man Choi,Angels
487,Mike Fiers,Houston Astros
488,Greg Bird,New York Yankees
489,Daniel Norris,Detroit Tigers
490,Josh Donaldson,Toronto Blue Jays
491,Jason Hammel,Chicago Cubs
492,Aledmys Diaz,St. Louis Cardinals
493,Sam Dyson,Texas Rangers
494,Alex Colome,Tampa Bay Rays
495,Jerad Eickhoff,Philadelphia Phillies
496,Jake Odorizzi,Tampa Bay Rays
497,Kevin Gausman,Baltimore Orioles
498,Dan Straily,Cincinnati Reds
499,Jake Arrieta,Chicago Cubs
500,Kris Bryant,Chicago Cubs
BASE CARD CHROME VARIATION,,
THC-400,Clayton Kershaw,Los Angeles Dodgers
THC-401,Giancarlo Stanton,Miami Marlins
THC-402,Andrew McCutchen,Pittsburgh Pirates
THC-403,Nolan Arenado,Colorado Rockies
THC-404,Max Scherzer,Washington Nationals
THC-405,Chris Sale,Boston Red Sox
THC-406,Yoenis Cespedes,New York Mets
THC-407,Stephen Strasburg,Washington Nationals
THC-408,Felix Hernandez,Seattle Mariners
THC-409,Eric Hosmer,Kansas City Royals
THC-410,Anthony Rizzo,Chicago Cubs
THC-411,Matt Kemp,Atlanta Braves
THC-412,David Ortiz,Boston Red Sox
THC-413,Albert Pujols,Angels
THC-414,Masahiro Tanaka,New York Yankees

THC-415,Kenta Maeda,Los Angeles Dodgers
THC-416,Yu Darvish,Texas Rangers
THC-417,Justin Verlander,Detroit Tigers
THC-418,Miguel Cabrera,Detroit Tigers
THC-419,Francisco Lindor,Cleveland Indians
THC-420,Manny Machado,Baltimore Orioles
THC-421,Jacob deGrom,New York Mets
THC-422,Robinson Cano,Seattle Mariners
THC-423,Kyle Schwarber,Chicago Cubs
THC-424,Addison Russell,Chicago Cubs
THC-425,Jose Altuve,Houston Astros
THC-426,Paul Goldschmidt,Arizona Diamondbacks
THC-427,Bryce Harper,Washington Nationals
THC-428,Mookie Betts,Boston Red Sox
THC-429,Jose Abreu,Chicago White Sox
THC-430,Carlos Correa,Houston Astros
THC-431,Joey Votto,Cincinnati Reds
THC-432,George Springer,Houston Astros
THC-433,Charlie Blackmon,Colorado Rockies
THC-434,Troy Tulowitzki,Toronto Blue Jays
THC-435,Todd Frazier,Chicago White Sox
THC-436,Miguel Sano,Minnesota Twins
THC-437,Carlos Gonzalez,Colorado Rockies
THC-438,Justin Upton,Detroit Tigers
THC-439,Hunter Pence,San Francisco Giants
THC-440,Corey Seager,Los Angeles Dodgers
THC-441,Xander Bogaerts,Boston Red Sox
THC-442,Wil Myers,San Diego Padres
THC-443,Trevor Story,Colorado Rockies
THC-444,Gary Sanchez,New York Yankees
THC-445,Edwin Encarnacion,Toronto Blue Jays
THC-446,Jose Bautista,Toronto Blue Jays
THC-447,Dee Gordon,Miami Marlins
THC-448,Jason Kipnis,Cleveland Indians
THC-449,Freddie Freeman,Atlanta Braves
THC-450,Mike Trout,Angels
THC-451,Ryan Braun,Milwaukee Brewers
THC-452,Ian Kinsler,Detroit Tigers
THC-453,Jay Bruce,New York Mets
THC-454,Dustin Pedroia,Boston Red Sox
THC-455,Marcell Ozuna,Miami Marlins
THC-456,Jean Segura,Seattle Mariners
THC-457,Daniel Murphy,Washington Nationals
THC-458,Ian Desmond,Texas Rangers
THC-459,Starling Marte,Pittsburgh Pirates
THC-460,Madison Bumgarner,San Francisco Giants
THC-461,Mark Trumbo,Baltimore Orioles
THC-462,Jackie Bradley Jr.,Boston Red Sox
THC-463,Jon Gray,Colorado Rockies
THC-464,Jake Lamb,Arizona Diamondbacks
THC-465,Brian Dozier,Minnesota Twins
THC-466,Christian Yelich,Miami Marlins

THC-467,Gregory Polanco,Pittsburgh Pirates,
THC-468,Aaron Sanchez,Toronto Blue Jays,
THC-469,Jon Lester,Chicago Cubs,
THC-470,Noah Syndergaard,New York Mets,
THC-471,Danny Salazar,Cleveland Indians,
THC-472,Aroldis Chapman,Chicago Cubs,
THC-473,Cole Hamels,Texas Rangers,
THC-474,Danny Duffy,Kansas City Royals,
THC-475,Buster Posey,San Francisco Giants,
THC-476,Lucas Giolito,Washington Nationals,
THC-477,Julio Urias,Los Angeles Dodgers,
THC-478,Jameson Taillon,Pittsburgh Pirates,
THC-479,A.J. Reed,Houston Astros,
THC-480,David Price,Boston Red Sox,
THC-481,Willson Contreras,Chicago Cubs,
