Card Set,Number,Player,Team
Base,351,Jarrod Dyson,Arizona Diamondbacks
Base,352,David Peralta,Arizona Diamondbacks
Base,353,Gary Sanchez,New York Yankees
Base,354,Nomar Mazara,Texas Rangers
Base,355,Stephen Gonsalves,Minnesota Twins
Base,356,Stephen Strasburg,Washington Nationals
Base,357,Chris Martin,Texas Rangers
Base,358,Leonys Martin,Cleveland Indians
Base,359,Noah Syndergaard,New York Mets
Base,360,Mark Melancon,San Francisco Giants
Base,361,Taylor Davis,Chicago Cubs
Base,362,Jeremy Jeffress,Milwaukee Brewers
Base,363,Max Stassi,Houston Astros
Base,364,Kenta Maeda,Los Angeles Dodgers
Base,365,Ketel Marte,Arizona Diamondbacks
Base,366,Isiah Kiner-Falefa,Texas Rangers
Base,367,Get Up!,Los Angeles Angels
Base,368,Brad Hand,Cleveland Indians
Base,369,Charlie Culberson,Atlanta Braves
Base,370,Jacoby Ellsbury,New York Yankees
Base,371,Zack Wheeler,New York Mets
Base,372,Yu Darvish,Chicago Cubs
Base,373,Christian Vazquez,Boston Red Sox
Base,374,Alex Blandino,Cincinnati Reds
Base,375,Cody Reed,Cincinnati Reds
Base,376,Framber Valdez,Houston Astros
Base,377,Yoan Moncada,Chicago White Sox
Base,378,Brandon Workman,Boston Red Sox
Base,379,Tim Hill,Kansas City Royals
Base,380,Chris Archer,Pittsburgh Pirates
Base,381,Juan Lagares,New York Mets
Base,382,Daniel Norris,Detroit Tigers
Base,383,Adalberto Mejia,Minnesota Twins
Base,384,Dominic Leone,St. Louis Cardinals
Base,385,Ender Inciarte,Atlanta Braves
Base,386,Ryan Pressly,Houston Astros
Base,387,Mike Foltynewicz,Atlanta Braves
Base,388,Dominic Smith,New York Mets
Base,389,Victor Caratini,Chicago Cubs
Base,390,Evan Longoria,San Francisco Giants
Base,391,Jung Ho Kang,Pittsburgh Pirates
Base,392,Cionel Perez,Houston Astros
Base,393,Hunter Renfroe,San Diego Padres
Base,394,Miguel Rojas,Miami Marlins
Base,395,Andrew McCutchen,Philadelphia Phillies
Base,396,Masahiro Tanaka,New York Yankees
Base,397,Lance McCullers Jr.,Houston Astros
Base,398,Erick Fedde,Washington Nationals
Base,399,Tyler Mahle,Cincinnati Reds
Base,400,Bryce Harper,Philadelphia Phillies
Base,401,Tony Kemp,Houston Astros
Base,402,Victor Robles,Washington Nationals
Base,403,Ivan Nova,Chicago White Sox
Base,404,Jace Peterson,Baltimore Orioles
Base,405,Chaz Roe,Tampa Bay Rays
Base,406,Jason Castro,Minnesota Twins
Base,407,Eduardo Nunez,Boston Red Sox
Base,408,Sean Newcomb,Atlanta Braves
Base,409,Nate Jones,Chicago White Sox
Base,410,Fernando Tatis Jr.,San Diego Padres
Base,411,Magneuris Sierra,Miami Marlins
Base,412,Clint Frazier,New York Yankees
Base,413,Mike Fiers,Oakland Athletics
Base,414,Michael Soroka,Atlanta Braves
Base,415,Bryan Shaw,Colorado Rockies
Base,416,Keon Broxton,New York Mets
Base,417,Noel Cuevas,Colorado Rockies
Base,418,Jason Vargas,New York Mets
Base,419,Sandy Leon,Boston Red Sox
Base,420,Kevin Kiermaier,Tampa Bay Rays
Base,421,Yoshihisa Hirano,Arizona Diamondbacks
Base,422,Matt Barnes,Boston Red Sox
Base,423,Ji-Man Choi,Tampa Bay Rays
Base,424,Target Field,Minnesota Twins
Base,425,Milwaukee Menaces,Pittsburgh Pirates
Base,426,Austin Romine,New York Yankees
Base,427,Jorge Bonifacio,Kansas City Royals
Base,428,Pablo Sandoval,San Francisco Giants
Base,429,Wilmer Font,Tampa Bay Rays
Base,430,Roman Quinn,Philadelphia Phillies
Base,431,Lonnie Chisenhall,Pittsburgh Pirates
Base,432,Ryan Yarbrough,Tampa Bay Rays
Base,433,Pedro Baez,Los Angeles Dodgers
Base,434,Roberto Osuna,Houston Astros
Base,435,Steven Brault,Pittsburgh Pirates
Base,436,Kendrys Morales,Toronto Blue Jays
Base,437,Albert Pujols,Los Angeles Angels
Base,438,Max Kepler,Minnesota Twins
Base,439,Ryan McMahon,Colorado Rockies
Base,440,Dustin Pedroia,Boston Red Sox
Base,441,Oriole Park at Camden Yards,Baltimore Orioles
Base,442,Reese McGuire,Toronto Blue Jays
Base,443,Steven Matz,New York Mets
Base,444,San Diego Sluggers,New York Yankees
Base,445,Walker Buehler,Los Angeles Dodgers
Base,446,Francisco Mejia,San Diego Padres
Base,447,Strike a Pose,Houston Astros
Base,448,Willians Astudillo,Minnesota Twins
Base,449,Matt Moore,Detroit Tigers
Base,450,Greg Garcia,San Diego Padres
Base,451,Jorge Alfaro,Miami Marlins
Base,452,Caleb Ferguson,Los Angeles Dodgers
Base,453,Taylor Rogers,Minnesota Twins
Base,454,Matt Kemp,Cincinnati Reds
Base,455,Zach Eflin,Philadelphia Phillies
Base,456,Austin Barnes,Los Angeles Dodgers
Base,457,Nick Ciuffo,Tampa Bay Rays
Base,458,Alex Avila,Arizona Diamondbacks
Base,459,Trevor Hildenberger,Minnesota Twins
Base,460,Trevor Story,Colorado Rockies
Base,461,Eduardo Rodriguez,Boston Red Sox
Base,462,Luke Voit,New York Yankees
Base,463,Wily Peralta,Kansas City Royals
Base,464,Alex Wood,Cincinnati Reds
Base,465,Raisel Iglesias,Cincinnati Reds
Base,466,Yairo Munoz,St. Louis Cardinals
Base,467,A.J. Minter,Atlanta Braves
Base,468,Anthony DeSclafani,Cincinnati Reds
Base,469,Brandon Morrow,Chicago Cubs
Base,470,Peter O'Brien,Miami Marlins
Base,471,Kevin Newman,Pittsburgh Pirates
Base,472,Scott Kingery,Philadelphia Phillies
Base,473,Kyle Wright,Atlanta Braves
Base,474,Carson Kelly,Arizona Diamondbacks
Base,475,Pete Alonso,New York Mets
Base,476,Arodys Vizcaino,Atlanta Braves
Base,477,Mikie Mahtook,Detroit Tigers
Base,478,Alen Hanson,San Francisco Giants
Base,479,Wei-Yin Chen,Miami Marlins
Base,480,Vince Velasquez,Philadelphia Phillies
Base,481,J.A. Happ,New York Yankees
Base,482,Starlin Castro,Miami Marlins
Base,483,Alex Cobb,Baltimore Orioles
Base,484,Andrew Chafin,Arizona Diamondbacks
Base,485,Wil Myers,San Diego Padres
Base,486,CC Sabathia,New York Yankees
Base,487,Steel City Slammers,San Diego Padres
Base,488,Dexter Fowler,St. Louis Cardinals
Base,489,Joe Ross,Washington Nationals
Base,490,Matt Harvey,Los Angeles Angels
Base,491,Comerica Park,Detroit Tigers
Base,492,Adam Plutko,Cleveland Indians
Base,493,JaCoby Jones,Detroit Tigers
Base,494,Ian Desmond,Colorado Rockies
Base,495,Progressive Field,Cleveland Indians
Base,496,Buck Farmer,Detroit Tigers
Base,497,Citi Field,New York Mets
Base,498,Pablo Reyes,Pittsburgh Pirates
Base,499,Daniel Murphy,Colorado Rockies
Base,500,Manny Machado,San Diego Padres
Base,501,Carlos Carrasco,Cleveland Indians
Base,502,Mike Montgomery,Chicago Cubs
Base,503,Marcell Ozuna,St. Louis Cardinals
Base,504,Stephen Tarpley,New York Yankees
Base,505,Dellin Betances,New York Yankees
Base,506,Ben Gamel,Milwaukee Brewers
Base,507,Cody Bellinger,Los Angeles Dodgers
Base,508,"Up High, Down Low",Atlanta Braves
Base,509,Globe Life Park in Arlington,Texas Rangers
Base,510,Patrick Corbin,Washington Nationals
Base,511,Rougned Odor,Texas Rangers
Base,512,Franklin Barreto,Oakland Athletics
Base,513,Brett Gardner,New York Yankees
Base,514,Greg Allen,Cleveland Indians
Base,515,Hyun-Jin Ryu,Los Angeles Dodgers
Base,516,Keone Kela,Pittsburgh Pirates
Base,517,Shawn Armstrong,Seattle Mariners
Base,518,Steven Wright,Boston Red Sox
Base,519,Julio Urias,Los Angeles Dodgers
Base,520,David Fletcher,Los Angeles Angels
Base,521,Chase Field,Arizona Diamondbacks
Base,522,Brian Johnson,Boston Red Sox
Base,523,Marco Gonzales,Seattle Mariners
Base,524,Chad Pinder,Oakland Athletics
Base,525,Ian Kinsler,San Diego Padres
Base,526,Sandy Alcantara,Miami Marlins
Base,527,Guaranteed Rate Field,Chicago White Sox
Base,528,Jon Edwards,Cleveland Indians
Base,529,Chance Sisco,Baltimore Orioles
Base,530,Ian Happ,Chicago Cubs
Base,531,Josh Reddick,Houston Astros
Base,532,Lance Lynn,Texas Rangers
Base,533,Matt Shoemaker,Toronto Blue Jays
Base,534,Aaron Altherr,Philadelphia Phillies
Base,535,Tyler Naquin,Cleveland Indians
Base,536,Sweet Victory,St. Louis Cardinals
Base,537,Ronald Torreyes,Minnesota Twins
Base,538,Seung-Hwan Oh,Colorado Rockies
Base,539,Franchy Cordero,San Diego Padres
Base,540,Cole Hamels,Chicago Cubs
Base,541,Michael Wacha,St. Louis Cardinals
Base,542,Chris Davis,Baltimore Orioles
Base,543,Nick Williams,Philadelphia Phillies
Base,544,Jake Marisnick,Houston Astros
Base,545,Tyler White,Houston Astros
Base,546,Brock Holt,Boston Red Sox
Base,547,Trevor Richards,Miami Marlins
Base,548,Chris Owings,Kansas City Royals
Base,549,Powerful Pair,Boston Red Sox
Base,550,Adam Cimber,Cleveland Indians
Base,551,Kolten Wong,St. Louis Cardinals
Base,552,David Hess,Baltimore Orioles
Base,553,Daniel Mengden,Oakland Athletics
Base,554,Corey Knebel,Milwaukee Brewers
Base,555,Marlins Park,Miami Marlins
Base,556,Rowdy Tellez,Toronto Blue Jays
Base,557,Adam Duvall,Atlanta Braves
Base,558,Phillip Ervin,Cincinnati Reds
Base,559,Ildemaro Vargas,Arizona Diamondbacks
Base,560,Victor Reyes,Detroit Tigers
Base,561,Ozzie Albies,Atlanta Braves
Base,562,Willy Adames,Tampa Bay Rays
Base,563,Keynan Middleton,Los Angeles Angels
Base,564,Austin Meadows,Tampa Bay Rays
Base,565,Andrew Triggs,Oakland Athletics
Base,566,Tropicana Field,Tampa Bay Rays
Base,567,Josh Rogers,Baltimore Orioles
Base,568,Giancarlo Stanton,New York Yankees
Base,569,Carl Edwards Jr.,Chicago Cubs
Base,570,Eduardo Escobar,Arizona Diamondbacks
Base,571,Bobby Poyner,Boston Red Sox
Base,572,Gerrit Cole,Houston Astros
Base,573,Tucker Barnhart,Cincinnati Reds
Base,574,Jeff Samardzija,San Francisco Giants
Base,575,Jimmy Yacabonis,Baltimore Orioles
Base,576,Jake Cave,Minnesota Twins
Base,577,Nicky Delmonico,Chicago White Sox
Base,578,Patrick Wisdom,Texas Rangers
Base,579,Andrew Benintendi,Boston Red Sox
Base,580,DJ Stewart,Baltimore Orioles
Base,581,Travis Jankowski,San Diego Padres
Base,582,Austin Wynns,Baltimore Orioles
Base,583,Yefry Ramirez,Baltimore Orioles
Base,584,Josh James,Houston Astros
Base,585,Carlos Santana,Cleveland Indians
Base,586,Drew VerHagen,Detroit Tigers
Base,587,Johan Camargo,Atlanta Braves
Base,588,Taylor Ward,Los Angeles Angels
Base,589,Jeurys Familia,New York Mets
Base,590,Jose Peraza,Cincinnati Reds
Base,591,Wilson Ramos,New York Mets
Base,592,Eric Lauer,San Diego Padres
Base,593,John Hicks,Detroit Tigers
Base,594,Austin Slater,San Francisco Giants
Base,595,Yandy Diaz,Cleveland Indians
Base,596,Anthony Rizzo,Chicago Cubs
Base,597,Kyle Gibson,Minnesota Twins
Base,598,Chris Devenski,Houston Astros
Base,599,Daniel Palka,Chicago White Sox
Base,600,Shohei Ohtani,Los Angeles Angels
Base,601,David Dahl,Colorado Rockies
Base,602,German Marquez,Colorado Rockies
Base,603,J.D. Davis,New York Mets
Base,604,Coors Field,Colorado Rockies
Base,605,Jeffrey Springs,Texas Rangers
Base,606,Johnny Field,Chicago Cubs
Base,607,JT Riddle,Miami Marlins
Base,608,Ehire Adrianza,Minnesota Twins
Base,609,Kauffman Stadium,Kansas City Royals
Base,610,Howie Kendrick,Washington Nationals
